"date_test" "Background" "Allele" "Sex" "Fly" "receptor" "Sugar_before_salt" "PERA_group" "used_wt_2x" "salt_conc" "salt_type" "subject" "time" "PER" "tastant"
"etx4_sam_m_7.11_n_3_100_prob.7" 7.11 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.11_n_3_100_prob" 7 0 "H2O"
"wt_sam_m_7.11_n_3_100_prob.1" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 1 0 "H2O"
"wt_sam_m_7.11_n_3_100_prob.2" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 2 0 "Salt"
"wt_sam_m_7.11_n_3_100_prob.3" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 3 0 "Sugar"
"wt_sam_m_7.11_n_3_100_prob.4" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 4 0 "H2O"
"wt_sam_m_7.11_n_3_100_prob.5" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 5 0 "Salt"
"wt_sam_m_7.11_n_3_100_prob.6" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 6 0 "Sugar"
"wt_sam_m_7.11_n_3_100_prob.7" 7.11 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.11_n_3_100_prob" 7 0 "H2O"
"etx4_ore_f_7.13_n_3_100_prob.1" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 1 1 "H2O"
"etx4_ore_f_7.13_n_3_100_prob.2" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 2 1 "Salt"
"etx4_ore_f_7.13_n_3_100_prob.3" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 3 1 "Sugar"
"etx4_ore_f_7.13_n_3_100_prob.4" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 4 0 "H2O"
"etx4_ore_f_7.13_n_3_100_prob.5" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 5 0 "Salt"
"etx4_ore_f_7.13_n_3_100_prob.6" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 6 1 "Sugar"
"etx4_ore_f_7.13_n_3_100_prob.7" 7.13 "ore" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_f_7.13_n_3_100_prob" 7 0 "H2O"
"etx4_sam_f_7.13_n_3_100_prob.1" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 1 1 "H2O"
"etx4_sam_f_7.13_n_3_100_prob.2" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 2 0 "Salt"
"etx4_sam_f_7.13_n_3_100_prob.3" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 3 1 "Sugar"
"etx4_sam_f_7.13_n_3_100_prob.4" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 4 0 "H2O"
"etx4_sam_f_7.13_n_3_100_prob.5" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 5 1 "Salt"
"etx4_sam_f_7.13_n_3_100_prob.6" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 6 1 "Sugar"
"etx4_sam_f_7.13_n_3_100_prob.7" 7.13 "sam" "etx4" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_f_7.13_n_3_100_prob" 7 1 "H2O"
"wt_sam_f_7.13_n_3_100_prob.1" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 1 0 "H2O"
"wt_sam_f_7.13_n_3_100_prob.2" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 2 1 "Salt"
"wt_sam_f_7.13_n_3_100_prob.3" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 3 0 "Sugar"
"wt_sam_f_7.13_n_3_100_prob.4" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 4 1 "H2O"
"wt_sam_f_7.13_n_3_100_prob.5" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 5 0 "Salt"
"wt_sam_f_7.13_n_3_100_prob.6" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 6 1 "Sugar"
"wt_sam_f_7.13_n_3_100_prob.7" 7.13 "sam" "wt" "f" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_f_7.13_n_3_100_prob" 7 0 "H2O"
"etx4_ore_m_7.13_n_3_100_prob.1" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 1 1 "H2O"
"etx4_ore_m_7.13_n_3_100_prob.2" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 2 1 "Salt"
"etx4_ore_m_7.13_n_3_100_prob.3" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 3 1 "Sugar"
"etx4_ore_m_7.13_n_3_100_prob.4" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 4 1 "H2O"
"etx4_ore_m_7.13_n_3_100_prob.5" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 5 1 "Salt"
"etx4_ore_m_7.13_n_3_100_prob.6" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 6 1 "Sugar"
"etx4_ore_m_7.13_n_3_100_prob.7" 7.13 "ore" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_ore_m_7.13_n_3_100_prob" 7 0 "H2O"
"wt_ore_m_7.13_n_3_100_prob.1" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 1 0 "H2O"
"wt_ore_m_7.13_n_3_100_prob.2" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 2 0 "Salt"
"wt_ore_m_7.13_n_3_100_prob.3" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 3 1 "Sugar"
"wt_ore_m_7.13_n_3_100_prob.4" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 4 0 "H2O"
"wt_ore_m_7.13_n_3_100_prob.5" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 5 0 "Salt"
"wt_ore_m_7.13_n_3_100_prob.6" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 6 1 "Sugar"
"wt_ore_m_7.13_n_3_100_prob.7" 7.13 "ore" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_ore_m_7.13_n_3_100_prob" 7 0 "H2O"
"etx4_sam_m_7.13_n_3_100_prob.1" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 1 1 "H2O"
"etx4_sam_m_7.13_n_3_100_prob.2" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 2 1 "Salt"
"etx4_sam_m_7.13_n_3_100_prob.3" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 3 1 "Sugar"
"etx4_sam_m_7.13_n_3_100_prob.4" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 4 0 "H2O"
"etx4_sam_m_7.13_n_3_100_prob.5" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 5 1 "Salt"
"etx4_sam_m_7.13_n_3_100_prob.6" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 6 1 "Sugar"
"etx4_sam_m_7.13_n_3_100_prob.7" 7.13 "sam" "etx4" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "etx4_sam_m_7.13_n_3_100_prob" 7 0 "H2O"
"wt_sam_m_7.13_n_3_100_prob.1" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 1 0 "H2O"
"wt_sam_m_7.13_n_3_100_prob.2" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 2 0 "Salt"
"wt_sam_m_7.13_n_3_100_prob.3" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 3 0 "Sugar"
"wt_sam_m_7.13_n_3_100_prob.4" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 4 0 "H2O"
"wt_sam_m_7.13_n_3_100_prob.5" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 5 0 "Salt"
"wt_sam_m_7.13_n_3_100_prob.6" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 6 0 "Sugar"
"wt_sam_m_7.13_n_3_100_prob.7" 7.13 "sam" "wt" "m" 3 "prob" "n" "etx4" "n" 100 "KCl" "wt_sam_m_7.13_n_3_100_prob" 7 0 "H2O"
"sde3_ore_f_7.5_n_3_100_prob.1" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 1 0 "H2O"
"sde3_ore_f_7.5_n_3_100_prob.2" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 2 0 "Salt"
"sde3_ore_f_7.5_n_3_100_prob.3" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 3 1 "Sugar"
"sde3_ore_f_7.5_n_3_100_prob.4" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 4 0 "H2O"
"sde3_ore_f_7.5_n_3_100_prob.5" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 5 0 "Salt"
"sde3_ore_f_7.5_n_3_100_prob.6" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 6 1 "Sugar"
"sde3_ore_f_7.5_n_3_100_prob.7" 7.5 "ore" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_f_7.5_n_3_100_prob" 7 0 "H2O"
"wt_ore_f_7.5_n_3_100_prob.1" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 1 0 "H2O"
"wt_ore_f_7.5_n_3_100_prob.2" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 2 0 "Salt"
"wt_ore_f_7.5_n_3_100_prob.3" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 3 0 "Sugar"
"wt_ore_f_7.5_n_3_100_prob.4" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 4 0 "H2O"
"wt_ore_f_7.5_n_3_100_prob.5" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 5 0 "Salt"
"wt_ore_f_7.5_n_3_100_prob.6" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 6 1 "Sugar"
"wt_ore_f_7.5_n_3_100_prob.7" 7.5 "ore" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_f_7.5_n_3_100_prob" 7 0 "H2O"
"sde3_sam_f_7.5_n_3_100_prob.1" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 1 0 "H2O"
"sde3_sam_f_7.5_n_3_100_prob.2" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 2 1 "Salt"
"sde3_sam_f_7.5_n_3_100_prob.3" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 3 0 "Sugar"
"sde3_sam_f_7.5_n_3_100_prob.4" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 4 0 "H2O"
"sde3_sam_f_7.5_n_3_100_prob.5" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 5 1 "Salt"
"sde3_sam_f_7.5_n_3_100_prob.6" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 6 1 "Sugar"
"sde3_sam_f_7.5_n_3_100_prob.7" 7.5 "sam" "sde3" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_f_7.5_n_3_100_prob" 7 0 "H2O"
"wt_sam_f_7.5_n_3_100_prob.1" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 1 0 "H2O"
"wt_sam_f_7.5_n_3_100_prob.2" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 2 0 "Salt"
"wt_sam_f_7.5_n_3_100_prob.3" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 3 0 "Sugar"
"wt_sam_f_7.5_n_3_100_prob.4" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 4 0 "H2O"
"wt_sam_f_7.5_n_3_100_prob.5" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 5 0 "Salt"
"wt_sam_f_7.5_n_3_100_prob.6" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 6 0 "Sugar"
"wt_sam_f_7.5_n_3_100_prob.7" 7.5 "sam" "wt" "f" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_f_7.5_n_3_100_prob" 7 0 "H2O"
"sde3_ore_m_7.5_n_3_100_prob.1" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 1 0 "H2O"
"sde3_ore_m_7.5_n_3_100_prob.2" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 2 0 "Salt"
"sde3_ore_m_7.5_n_3_100_prob.3" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 3 1 "Sugar"
"sde3_ore_m_7.5_n_3_100_prob.4" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 4 0 "H2O"
"sde3_ore_m_7.5_n_3_100_prob.5" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 5 0 "Salt"
"sde3_ore_m_7.5_n_3_100_prob.6" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 6 0 "Sugar"
"sde3_ore_m_7.5_n_3_100_prob.7" 7.5 "ore" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_ore_m_7.5_n_3_100_prob" 7 0 "H2O"
"wt_ore_m_7.5_n_3_100_prob.1" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 1 0 "H2O"
"wt_ore_m_7.5_n_3_100_prob.2" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 2 1 "Salt"
"wt_ore_m_7.5_n_3_100_prob.3" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 3 0 "Sugar"
"wt_ore_m_7.5_n_3_100_prob.4" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 4 0 "H2O"
"wt_ore_m_7.5_n_3_100_prob.5" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 5 0 "Salt"
"wt_ore_m_7.5_n_3_100_prob.6" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 6 1 "Sugar"
"wt_ore_m_7.5_n_3_100_prob.7" 7.5 "ore" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_ore_m_7.5_n_3_100_prob" 7 0 "H2O"
"sde3_sam_m_7.5_n_3_100_prob.1" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 1 0 "H2O"
"sde3_sam_m_7.5_n_3_100_prob.2" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 2 0 "Salt"
"sde3_sam_m_7.5_n_3_100_prob.3" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 3 1 "Sugar"
"sde3_sam_m_7.5_n_3_100_prob.4" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 4 0 "H2O"
"sde3_sam_m_7.5_n_3_100_prob.5" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 5 1 "Salt"
"sde3_sam_m_7.5_n_3_100_prob.6" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 6 0 "Sugar"
"sde3_sam_m_7.5_n_3_100_prob.7" 7.5 "sam" "sde3" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "sde3_sam_m_7.5_n_3_100_prob" 7 0 "H2O"
"wt_sam_m_7.5_n_3_100_prob.1" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 1 0 "H2O"
"wt_sam_m_7.5_n_3_100_prob.2" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 2 0 "Salt"
"wt_sam_m_7.5_n_3_100_prob.3" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 3 0 "Sugar"
"wt_sam_m_7.5_n_3_100_prob.4" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 4 0 "H2O"
"wt_sam_m_7.5_n_3_100_prob.5" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 5 0 "Salt"
"wt_sam_m_7.5_n_3_100_prob.6" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 6 0 "Sugar"
"wt_sam_m_7.5_n_3_100_prob.7" 7.5 "sam" "wt" "m" 3 "prob" "n" "sde3" "n" 100 "KCl" "wt_sam_m_7.5_n_3_100_prob" 7 0 "H2O"
"sd1_ore_f_10.16_n_3_100_prob.1" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 1 0 "H2O"
"sd1_ore_f_10.16_n_3_100_prob.2" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 2 0 "Salt"
"sd1_ore_f_10.16_n_3_100_prob.3" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 3 1 "Sugar"
"sd1_ore_f_10.16_n_3_100_prob.4" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 4 0 "H2O"
"sd1_ore_f_10.16_n_3_100_prob.5" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 5 0 "Salt"
"sd1_ore_f_10.16_n_3_100_prob.6" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 6 1 "Sugar"
"sd1_ore_f_10.16_n_3_100_prob.7" 10.16 "ore" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_ore_f_10.16_n_3_100_prob" 7 0 "H2O"
"wt_ore_f_10.16_n_3_100_prob.1" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 1 0 "H2O"
"wt_ore_f_10.16_n_3_100_prob.2" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 2 0 "Salt"
"wt_ore_f_10.16_n_3_100_prob.3" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 3 0 "Sugar"
"wt_ore_f_10.16_n_3_100_prob.4" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 4 0 "H2O"
"wt_ore_f_10.16_n_3_100_prob.5" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 5 0 "Salt"
"wt_ore_f_10.16_n_3_100_prob.6" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 6 0 "Sugar"
"wt_ore_f_10.16_n_3_100_prob.7" 10.16 "ore" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_ore_f_10.16_n_3_100_prob" 7 0 "H2O"
"sd1_sam_f_10.16_n_3_100_prob.1" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 1 0 "H2O"
"sd1_sam_f_10.16_n_3_100_prob.2" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 2 0 "Salt"
"sd1_sam_f_10.16_n_3_100_prob.3" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 3 0 "Sugar"
"sd1_sam_f_10.16_n_3_100_prob.4" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 4 0 "H2O"
"sd1_sam_f_10.16_n_3_100_prob.5" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 5 0 "Salt"
"sd1_sam_f_10.16_n_3_100_prob.6" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 6 0 "Sugar"
"sd1_sam_f_10.16_n_3_100_prob.7" 10.16 "sam" "sd1" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "sd1_sam_f_10.16_n_3_100_prob" 7 0 "H2O"
"wt_sam_f_10.16_n_3_100_prob.1" 10.16 "sam" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_sam_f_10.16_n_3_100_prob" 1 0 "H2O"
"wt_sam_f_10.16_n_3_100_prob.2" 10.16 "sam" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_sam_f_10.16_n_3_100_prob" 2 0 "Salt"
"wt_sam_f_10.16_n_3_100_prob.3" 10.16 "sam" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_sam_f_10.16_n_3_100_prob" 3 0 "Sugar"
"wt_sam_f_10.16_n_3_100_prob.4" 10.16 "sam" "wt" "f" 3 "prob" "n" "sd1" "n" 100 "KCl" "wt_sam_f_10.16_n_3_100_prob" 4 0 "H2O"
