date_test	Background	Allele	Sex	Fly	receptor	h2o1	sugar1	salt1	h2o2	sugar2	salt2	h2o3	Sugar_before_salt	PERA_group	used_wt_2x	salt_conc	salt_type
12.18	ORE	wt	f	8	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	f	1	prob	1	1	1	0	1	1	0	y	sd1	n	500	KCl
12.18	ORE	sd1	f	2	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	f	3	prob	1	1	1	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	f	4	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	f	1	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	f	3	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	f	4	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	1	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	2	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	3	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	4	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	5	prob	0	1	1	0	1	1	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	6	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	f	7	prob	1	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	wt	m	3	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	m	1	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	m	2	prob	0	1	0	0	0	0	1	y	sd1	n	500	KCl
12.18	SAM	sd1	m	3	prob	0	0	0	1	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	m	4	prob	0	1	1	0	1	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	m	5	prob	1	1	0	1	1	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	m	6	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	SAM	sd1	m	7	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	ORE	wt	m	1	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	wt	m	2	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	wt	m	3	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.18	ORE	wt	m	4	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	1	prob	0	1	0	0	0	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	2	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	3	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	4	prob	0	0	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	5	prob	0	0	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	6	prob	1	1	0	0	1	0	0	y	sd1	n	500	KCl
12.18	ORE	sd1	m	7	prob	1	1	1	1	1	1	1	y	sd1	n	500	KCl
12.18	ORE	sd1	m	8	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.19	ORE	wt	m	1	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	3	prob	0	1	1	0	0	1	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	4	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	5	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	6	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	7	prob	0	0	0	0	0	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	8	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	9	prob	0	0	0	0	0	0	0	n	sd1	n	500	KCl
12.19	ORE	wt	m	10	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	1	prob	0	1	0	0	0	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	2	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	3	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	4	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	5	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	6	prob	0	1	0	1	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	7	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.19	ORE	sd1	m	8	prob	0	1	0	1	1	0	1	n	sd1	n	500	KCl
12.19	ORE	sd1	m	9	prob	0	1	0	0	1	0	1	n	sd1	n	500	KCl
12.19	ORE	sd1	m	10	prob	0	1	0	0	1	0	0	n	sd1	n	500	KCl
12.2	ORE	wt	m	1	prob	1	1	0	0	1	0	0	y	sd1	n	500	KCl
12.2	ORE	wt	m	2	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.2	ORE	wt	m	3	prob	0	1	0	0	1	1	1	y	sd1	n	500	KCl
12.2	ORE	wt	m	4	prob	0	1	0	0	1	1	0	y	sd1	n	500	KCl
12.2	ORE	wt	m	5	prob	0	1	1	0	1	0	0	y	sd1	n	500	KCl
12.2	ORE	wt	m	6	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.2	ORE	sd1	m	1	prob	0	1	1	0	1	0	0	y	sd1	n	500	KCl
12.2	ORE	sd1	m	2	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.2	ORE	sd1	m	3	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.2	ORE	sd1	m	4	prob	0	0	0	0	0	0	0	y	sd1	n	500	KCl
12.2	ORE	sd1	m	5	prob	0	1	0	0	1	0	0	y	sd1	n	500	KCl
12.19	SAM	wt	f	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	f	3	prob	0	0	0	0	1	1	0	n	etx4	n	500	KCl
12.19	SAM	wt	f	4	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	f	5	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	f	6	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	f	1	prob	1	1	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	f	3	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	f	4	prob	0	0	0	0	1	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	f	5	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	m	5	prob	0	0	0	0	1	0	0	n	etx4	n	500	KCl
12.19	SAM	wt	m	6	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	m	2	prob	1	1	1	0	0	0	0	n	etx4	n	500	KCl
12.19	SAM	etx4	m	3	prob	0	1	1	0	1	1	0	n	etx4	n	500	KCl
12.19	SAM	etx4	m	4	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.2	SAM	etx4	m	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	m	2	prob	0	1	1	0	0	1	0	y	etx4	n	500	KCl
12.2	SAM	etx4	m	3	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	m	4	prob	1	1	1	0	1	1	1	y	etx4	n	500	KCl
12.2	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	m	3	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	m	4	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	m	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	2	prob	0	0	0	0	1	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	3	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	4	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	6	prob	0	0	1	0	1	1	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	7	prob	0	1	1	1	1	0	0	y	etx4	n	500	KCl
12.2	SAM	etx4	f	8	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	2	prob	0	0	0	0	1	0	1	y	etx4	n	500	KCl
12.2	SAM	wt	f	3	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	4	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	6	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	7	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.2	SAM	wt	f	8	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.21	ORE	wt	f	1	prob	0	1	0	1	1	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	f	2	prob	1	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	f	3	prob	1	1	1	0	1	1	0	n	etx4	n	500	KCl
12.21	ORE	wt	f	4	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	f	5	prob	0	1	1	1	1	0	1	n	etx4	n	500	KCl
12.21	ORE	wt	f	6	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	f	7	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	f	1	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	f	2	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	f	3	prob	0	1	1	0	1	1	0	n	etx4	n	500	KCl
12.21	ORE	etx4	f	4	prob	1	1	0	0	1	0	1	n	etx4	n	500	KCl
12.21	ORE	etx4	f	5	prob	1	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	f	6	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	f	7	prob	0	0	0	0	0	1	1	n	etx4	n	500	KCl
12.21	ORE	wt	m	1	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	m	2	prob	1	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	m	3	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	m	4	prob	0	0	0	1	1	0	1	n	etx4	n	500	KCl
12.21	ORE	wt	m	5	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	wt	m	6	prob	0	1	0	0	1	1	1	n	etx4	n	500	KCl
12.21	ORE	etx4	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	m	2	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	m	3	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	m	4	prob	0	1	0	0	1	1	1	n	etx4	n	500	KCl
12.21	ORE	etx4	m	5	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.21	ORE	etx4	m	6	prob	0	0	0	0	1	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	f	1	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	f	4	prob	1	1	0	0	1	0	1	n	etx4	n	500	KCl
12.21	SAM	wt	f	5	prob	0	0	0	0	1	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	f	1	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	f	3	prob	0	1	1	0	0	1	0	n	etx4	n	500	KCl
12.21	SAM	etx4	f	4	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	f	5	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	m	3	prob	1	0	0	0	1	0	1	n	etx4	n	500	KCl
12.21	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	wt	m	5	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	m	1	prob	0	1	1	0	0	1	0	n	etx4	n	500	KCl
12.21	SAM	etx4	m	2	prob	0	0	0	0	1	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	m	3	prob	0	1	0	0	1	1	0	n	etx4	n	500	KCl
12.21	SAM	etx4	m	4	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.21	SAM	etx4	m	5	prob	0	1	1	0	1	1	0	n	etx4	n	500	KCl
12.22	ORE	wt	f	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	f	2	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	f	3	prob	1	1	0	1	1	0	1	y	etx4	n	500	KCl
12.22	ORE	etx4	f	1	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	f	2	prob	1	1	0	0	1	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	f	3	prob	1	1	0	0	1	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	f	4	prob	1	1	0	0	1	0	1	y	etx4	n	500	KCl
12.22	ORE	etx4	f	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	m	1	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	m	2	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	m	3	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	m	4	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	m	5	prob	0	1	1	1	1	0	0	y	etx4	n	500	KCl
12.22	ORE	wt	m	6	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	m	1	prob	1	1	1	0	1	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	m	2	prob	0	1	1	0	1	1	0	y	etx4	n	500	KCl
12.22	ORE	etx4	m	3	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	m	4	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	m	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	ORE	etx4	m	6	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	f	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	f	3	prob	0	0	0	0	1	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	f	4	prob	1	1	0	1	1	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	f	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	etx4	f	1	prob	1	1	0	0	1	0	0	y	etx4	n	500	KCl
12.22	SAM	etx4	f	2	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	etx4	f	3	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	etx4	f	4	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	etx4	f	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	etx4	m	1	prob	0	1	0	0	0	1	0	y	etx4	n	500	KCl
12.22	SAM	etx4	m	2	prob	0	1	0	1	1	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	m	2	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	m	3	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	m	4	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.22	SAM	wt	m	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
12.23	ORE	wt	f	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	f	3	prob	1	1	1	1	1	1	1	n	etx4	n	500	KCl
12.23	ORE	wt	f	4	prob	1	1	0	1	0	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	f	1	prob	0	1	1	0	1	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	f	2	prob	0	1	0	0	1	1	1	n	etx4	n	500	KCl
12.23	ORE	etx4	f	3	prob	1	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	f	4	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	f	5	prob	0	1	1	0	1	1	0	n	etx4	n	500	KCl
12.23	ORE	wt	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	m	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	m	3	prob	1	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	m	4	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	m	5	prob	0	1	0	1	1	0	0	n	etx4	n	500	KCl
12.23	ORE	wt	m	6	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	m	2	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	m	3	prob	0	0	0	1	0	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	m	4	prob	1	1	0	1	1	0	1	n	etx4	n	500	KCl
12.23	ORE	etx4	m	5	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	ORE	etx4	m	6	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	etx4	f	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	etx4	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	etx4	f	3	prob	1	1	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	etx4	f	4	prob	1	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	SAM	etx4	f	5	prob	0	1	0	0	1	0	0	n	etx4	n	500	KCl
12.23	SAM	wt	f	1	prob	0	1	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	etx4	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
12.23	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	etx4	n	500	KCl
1.3	SAM	etx4	m	1	prob	0	0	0	0	1	1	0	y	etx4	n	500	KCl
1.3	SAM	etx4	m	2	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	SAM	etx4	m	3	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
1.3	SAM	etx4	m	4	prob	0	1	1	0	0	0	0	y	etx4	n	500	KCl
1.3	SAM	etx4	m	5	prob	0	0	1	0	1	0	0	y	etx4	n	500	KCl
1.3	SAM	etx4	m	6	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
1.3	SAM	wt	m	1	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	SAM	wt	m	3	prob	1	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	m	1	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	m	2	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	m	3	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	m	4	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	m	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	m	6	prob	0	1	1	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	m	1	prob	1	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	m	2	prob	0	1	0	0	1	1	0	y	etx4	n	500	KCl
1.3	ORE	wt	m	3	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	m	4	prob	0	0	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	m	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	m	6	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	f	1	prob	1	1	1	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	f	2	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	f	3	prob	0	0	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	f	4	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	f	5	prob	0	0	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	etx4	f	6	prob	0	0	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	1	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	2	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	3	prob	0	1	1	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	4	prob	0	1	1	0	0	0	1	y	etx4	n	500	KCl
1.3	ORE	wt	f	5	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	6	prob	1	1	1	0	1	1	1	y	etx4	n	500	KCl
1.3	ORE	wt	f	7	prob	0	1	0	0	1	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	8	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	9	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	10	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	11	prob	0	1	0	0	0	0	0	y	etx4	n	500	KCl
1.3	ORE	wt	f	12	prob	0	0	0	0	0	0	0	y	etx4	n	500	KCl
1.12	ORE	sde3	m	1	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
1.12	ORE	wt	m	1	prob	0	1	1	0	0	0	0	y	sde3	n	500	KCl
1.12	ORE	wt	m	2	prob	0	1	0	1	1	0	0	y	sde3	n	500	KCl
1.12	ORE	wt	m	3	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
1.12	ORE	sde3	f	1	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
1.12	ORE	sde3	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	ORE	sde3	f	3	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
1.12	ORE	sde3	f	4	prob	0	0	0	0	1	0	0	y	sde3	n	500	KCl
1.12	ORE	sde3	f	5	prob	0	1	1	0	1	0	0	y	sde3	n	500	KCl
1.12	ORE	wt	f	1	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	ORE	wt	f	2	prob	0	1	0	0	1	0	0	y	sde3	n	500	KCl
1.12	ORE	wt	f	3	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	sde3	m	1	prob	0	0	0	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	m	2	prob	0	1	1	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	m	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	sde3	m	4	prob	0	1	1	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	m	5	prob	0	0	0	0	0	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	m	6	prob	0	1	1	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	wt	m	3	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	sde3	f	1	prob	0	0	1	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	f	2	prob	0	0	1	0	1	0	0	y	sde3	n	500	KCl
1.12	SAM	sde3	f	3	prob	0	1	1	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	f	4	prob	0	0	1	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	sde3	f	5	prob	0	1	1	0	1	1	0	y	sde3	n	500	KCl
1.12	SAM	wt	f	1	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	wt	f	3	prob	0	1	0	0	0	0	0	y	sde3	n	500	KCl
1.12	SAM	wt	f	4	prob	0	0	0	0	0	0	0	y	sde3	n	500	KCl
